start_date,end_date,current_flag,dataset_row_id,creation_date,status,completion_date,service_request_number,type_of_service_request,number_of_premises_baited,number_of_premises_with_garbage,number_of_premises_with_rats,current_activity,most_recent_action,street_address,zip_code,x_coordinate,y_coordinate,ward,police_district,community_area,latitude,longitude,location
2014-08-13 21:52:54.758983,,True,110512,2014-04-08,Completed,2014-04-22,14-00505173,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,Inspected and baited,255 W 60TH ST,60621,1175499.76509039,1865179.25987909,20,7,68,41.7854246589117,-87.6320777637692,"(41.785424658911666, -87.63207776376923)"
2014-08-13 21:52:54.758983,,True,110616,2014-05-30,Completed,2014-06-10,14-00811840,Rodent Baiting/Rat Complaint,1,6,1.0,Dispatch Crew,Inspected and baited,641 W 61ST PL,60621,1173049.05351714,1864111.8739157,16,7,68,41.7825501304818,-87.6410946591661,"(41.78255013048176, -87.6410946591661)"
2014-08-13 21:52:54.758983,,True,110744,2014-04-08,Completed,2014-04-22,14-00501841,Rodent Baiting/Rat Complaint,2,9,2.0,Dispatch Crew,Inspected and baited,705 W 59TH ST,60621,1172589.23489693,1865753.00308963,20,7,68,41.7870637181922,-87.642732156194,"(41.78706371819222, -87.64273215619399)"
2014-08-13 21:52:54.758983,,True,110967,2014-07-19,Completed,2014-08-04,14-01154865,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",1403 E ROCHDALE PL,60615,1186489.84473126,1869069.26869794,4,2,41,41.7958461167219,-87.59166056155,"(41.79584611672187, -87.59166056154999)"
2014-08-13 21:52:54.758983,,True,110990,2014-04-24,Completed,2014-05-08,14-00590492,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,"Area inspected, no baiting, owner responsibility",5032 S EVANS AVE,60615,1182034.75998891,1871691.74999727,4,2,38,41.8031467400707,-87.6079162282537,"(41.803146740070744, -87.60791622825369)"
2014-08-13 21:52:54.758983,,True,111059,2014-06-23,Completed,2014-07-11,14-00968994,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,5650 S HARPER AVE,60637,1187225.17996958,1868167.5700071,5,2,41,41.7933543471389,-87.5889927207481,"(41.79335434713888, -87.5889927207481)"
2014-08-13 21:52:54.758983,,True,111558,2014-02-01,Completed,2014-02-05,14-00153709,Rodent Baiting/Rat Complaint,1,7,1.0,Dispatch Crew,Inspected and baited,6926 S OGLESBY AVE,60649,1192964.44531043,1859491.12959343,5,3,43,41.7694073166555,-87.5682308400231,"(41.7694073166555, -87.56823084002308)"
2014-08-13 21:52:54.758983,,True,111741,2014-07-31,Open,,14-01240722,Rodent Baiting/Rat Complaint,,,,,,4800 S DORCHESTER AVE,60615,1186373.4486266,1873452.2663025,4,2,39,41.8078761377929,-87.5919487534885,"(41.80787613779286, -87.59194875348848)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,111932,2014-07-21,Open,,14-01166247,Rodent Baiting/Rat Complaint,,,,,,4953 S MICHIGAN AVE,60615,1177994.82727229,1872212.37351438,3,2,38,41.8046679867215,-87.6227166326218,"(41.8046679867215, -87.62271663262177)"
2014-08-13 21:52:54.758983,,True,112020,2014-04-17,Completed,2014-05-07,14-00553395,Rodent Baiting/Rat Complaint,1,5,1.0,Dispatch Crew,Inspected and baited,5311 S ELLIS AVE,60615,1183850.33511243,1870283.58991076,5,2,41,41.7992403960467,-87.6013017292825,"(41.79924039604671, -87.60130172928245)"
2014-08-13 21:52:54.758983,,True,16482,2014-04-09,Completed,2014-04-24,14-00511898,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,Inspected and baited,6658 S WABASH AVE,60637,1177753.42457146,1860866.3064104,20,3,69,41.7735387335461,-87.6239453284453,"(41.77353873354609, -87.62394532844529)"
2014-08-13 21:52:54.758983,,True,16924,2014-05-21,Completed,2014-06-04,14-00757184,Rodent Baiting/Rat Complaint,3,4,3.0,Dispatch Crew,Inspected and baited,6204 S DR MARTIN LUTHER KING JR DR,60637,1179985.06047658,1863968.09999583,20,3,40,41.7819995584978,-87.6156698230663,"(41.78199955849775, -87.6156698230663)"
2014-08-13 21:52:54.758983,,True,17140,2014-06-09,Completed,2014-06-23,14-00872970,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5154 S HALSTED ST,60609,1171846.34246964,1870597.60002586,3,9,61,41.800374162442,-87.6453138387674,"(41.800374162442026, -87.64531383876742)"
2014-08-13 21:52:54.758983,,True,17230,2014-03-18,Completed,2014-03-24,14-00387134,Rodent Baiting/Rat Complaint,1,4,1.0,Dispatch Crew,No contact/gate locked; left door hanger.,4624 S EVANS AVE,60653,1182031.80987713,1874514.93991105,4,2,38,41.8108938686369,-87.6078396465175,"(41.81089386863685, -87.60783964651755)"
2014-08-13 21:52:54.758983,,True,17360,2014-07-18,Completed,2014-08-08,14-01148874,Rodent Baiting/Rat Complaint,0,6,1.0,Dispatch Crew,Inspected and baited,5031 S SHIELDS AVE,60609,1174816.61916692,1871593.56001466,3,9,37,41.8030414175835,-87.6343912670934,"(41.803041417583515, -87.63439126709339)"
2014-08-13 21:52:54.758983,,True,17549,2014-05-19,Completed - Dup,2014-05-27,14-00739132,Rodent Baiting/Rat Complaint,,,,,,6830 S DR MARTIN LUTHER KING JR DR,60637,1180097.16471959,1859781.35697442,20,3,69,41.7705081500186,-87.6153869702586,"(41.770508150018614, -87.6153869702586)"
2014-08-13 21:52:54.758983,,True,17803,2014-04-30,Completed,2014-05-14,14-00627740,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,"No contact, left door hanger",6817 S MERRILL AVE,60649,1191718.89262,1860191.06549821,5,3,43,41.7713583082159,-87.5727736928159,"(41.77135830821593, -87.57277369281589)"
2014-08-13 21:52:54.758983,,True,18497,2014-08-04,Open,,14-01266472,Rodent Baiting/Rat Complaint,,,,,,517 W 61ST ST,60621,1173822.46001756,1864462.62987446,20,7,68,41.7834955225513,-87.6382487410693,"(41.78349552255127, -87.63824874106926)"
2014-08-13 21:52:54.758983,,True,19065,2014-04-28,Completed,2014-05-13,14-00615085,Rodent Baiting/Rat Complaint,1,4,1.0,Dispatch Crew,Inspected and baited,5004 S MORGAN ST,60609,1170493.01500829,1871626.60579561,16,9,61,41.803227483525,-87.6502469074791,"(41.803227483525035, -87.65024690747906)"
2014-08-13 21:52:54.758983,,True,19461,2014-05-21,Completed,2014-06-02,14-00755212,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,"No contact, left door hanger",301 W MARQUETTE RD,60621,1175445.49999573,1860532.12992715,6,7,68,41.7726736445698,-87.6324156029436,"(41.77267364456983, -87.63241560294361)"
2014-08-13 21:52:54.758983,,True,19540,2014-07-14,Completed,2014-08-06,14-01111684,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,6642 S CHAMPLAIN AVE,60637,1181709.44553164,1861112.97838532,20,3,42,41.7741251656082,-87.6094359579156,"(41.77412516560825, -87.60943595791562)"
2014-08-13 21:52:54.758983,,True,19534,2014-02-11,Completed,2014-02-18,14-00195442,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"No contact, left door hanger",4843 S PRAIRIE AVE,60615,1178859.48629544,1872969.2133338,3,2,38,41.8067251607993,-87.619522422516,"(41.806725160799346, -87.61952242251604)"
2014-08-13 21:52:54.758983,,True,19799,2014-03-08,Completed,2014-03-13,14-00328431,Rodent Baiting/Rat Complaint,1,5,4.0,Dispatch Crew,Inspected and baited,611 W 48TH PL,60609,1173007.89990909,1872735.58512058,11,9,61,41.8062154192588,-87.6409909077835,"(41.80621541925878, -87.64099090778349)"
2014-08-13 21:52:54.758983,,True,48657,2014-06-04,Completed,2014-06-06,14-00838608,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",301 W MARQUETTE RD,60621,1175445.49999573,1860532.12992715,6,7,68,41.7726736445698,-87.6324156029436,"(41.77267364456983, -87.63241560294361)"
2014-08-13 21:52:54.758983,,True,49293,2014-04-21,Completed,2014-05-07,14-00574511,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,5900 S PRAIRIE AVE,60637,1179047.91057435,1865954.39810397,20,2,40,41.7874715669297,-87.6190451331341,"(41.78747156692971, -87.61904513313412)"
2014-08-13 21:52:54.758983,,True,49665,2014-07-30,Completed,2014-08-08,14-01233468,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,6115 S SANGAMON ST,60621,1171023.83376724,1864280.30938004,16,7,68,41.7830568376256,-87.6485147695491,"(41.78305683762562, -87.64851476954914)"
2014-08-13 21:52:54.758983,,True,49901,2014-05-17,Completed,2014-05-29,14-00730789,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"No contact, left door hanger",6829 S CRANDON AVE,60649,1192500.25796601,1860126.6465293,5,3,43,41.7711625409462,-87.5699116284316,"(41.77116254094618, -87.56991162843157)"
2014-08-13 21:52:54.758983,,True,50637,2014-04-07,Completed,2014-04-17,14-00494575,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,6408 S ST LAWRENCE AVE,60637,1181336.11810134,1862653.55939701,20,3,42,41.7783612843289,-87.6107570401666,"(41.77836128432894, -87.61075704016658)"
2014-08-13 21:52:54.758983,,True,50652,2014-04-18,Completed,2014-05-02,14-00562426,Rodent Baiting/Rat Complaint,0,4,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6100 S EVANS AVE,60637,1182271.02012708,1864728.36527323,20,3,42,41.7840331354456,-87.6072654500319,"(41.7840331354456, -87.60726545003187)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,50773,2014-07-28,Open,,14-01211512,Rodent Baiting/Rat Complaint,,,,,,4432 S SHIELDS AVE,60609,1174717.82906598,1875451.5192768,3,9,37,41.8136302313074,-87.6346385471359,"(41.81363023130745, -87.6346385471359)"
2014-08-13 21:52:54.758983,,True,50799,2014-01-14,Completed,2014-01-17,14-00060757,Rodent Baiting/Rat Complaint,0,5,0.0,Dispatch Crew,Inspected and baited,6012 S PRINCETON AVE,60621,1175319.05789415,1865045.64477406,20,7,68,41.7850620473823,-87.6327443068261,"(41.785062047382254, -87.6327443068261)"
2014-08-13 21:52:54.758983,,True,51017,2014-04-24,Completed,2014-05-13,14-00594807,Rodent Baiting/Rat Complaint,1,5,1.0,Dispatch Crew,Inspected and baited,4607 S INDIANA AVE,60653,1178373.67201142,1874521.85761051,3,2,38,41.8109968110276,-87.6212570322199,"(41.81099681102759, -87.62125703221993)"
2014-08-13 21:52:54.758983,,True,51051,2014-02-04,Completed,2014-02-07,14-00163145,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,5943 S NORMAL BLVD,60621,1173979.3831802,1865498.41319726,20,7,68,41.7863343421888,-87.6376426827522,"(41.78633434218876, -87.63764268275224)"
2014-08-13 21:52:54.758983,,True,51027,2014-07-18,Open - Dup,,14-01151122,Rodent Baiting/Rat Complaint,,,,,,4756 S CHAMPLAIN AVE,60615,1181400.35498915,1873619.54652871,4,2,38,41.8084514417814,-87.6101833756896,"(41.80845144178142, -87.6101833756896)"
2014-08-13 21:52:54.758983,,True,51677,2014-07-17,Open,,14-01142506,Rodent Baiting/Rat Complaint,,,,,,4756 S CHAMPLAIN AVE,60615,1181400.35498915,1873619.54652871,4,2,38,41.8084514417814,-87.6101833756896,"(41.80845144178142, -87.6101833756896)"
2014-08-13 21:52:54.758983,,True,52153,2014-04-18,Completed,2014-05-02,14-00561125,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,"Backyard serviced, contact made",4622 S INDIANA AVE,60653,1178376.47201142,1874421.65761051,3,2,38,41.8107217898799,-87.6212498074249,"(41.81072178987992, -87.62124980742487)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,82175,2014-08-05,Open,,14-01270399,Rodent Baiting/Rat Complaint,,,,,,4949 S MICHIGAN AVE,60615,1177994.13622225,1872239.28007647,3,2,38,41.8047418364409,-87.6227183511844,"(41.80474183644086, -87.62271835118443)"
2014-08-13 21:52:54.758983,,True,81407,2014-06-20,Completed,2014-07-03,14-00949929,Rodent Baiting/Rat Complaint,1,9,10.0,Dispatch Crew,Inspected and baited,317 W 51ST PL,60609,1174990.79003249,1870810.14000492,3,9,37,41.8008877477418,-87.6337758896699,"(41.80088774774178, -87.6337758896699)"
2014-08-13 21:52:54.758983,,True,81661,2014-07-14,Completed,2014-08-06,14-01108992,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6409 S GREENWOOD AVE,60637,1184502.40829925,1862726.37649994,20,3,42,41.7784875063312,-87.599147111424,"(41.7784875063312, -87.59914711142405)"
2014-08-13 21:52:54.758983,,True,81882,2014-02-14,Completed,2014-02-20,14-00212592,Rodent Baiting/Rat Complaint,0,6,1.0,Dispatch Crew,"No contact, left door hanger",5533 S EVERETT AVE,60637,1188985.39072111,1868652.06559407,5,2,41,41.7946418346691,-87.582522778148,"(41.79464183466908, -87.58252277814798)"
2014-08-13 21:52:54.758983,,True,81999,2014-07-17,Completed,2014-08-06,14-01138027,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",6544 S MINERVA AVE,60637,1185005.49551789,1861845.57499896,20,3,42,41.7760587079074,-87.5973304236185,"(41.77605870790739, -87.59733042361852)"
2014-08-13 21:52:54.758983,,True,82062,2014-03-17,Completed,2014-03-24,14-00377028,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,5324 S HARPER AVE,60615,1187182.08999429,1870293.51037125,4,2,41,41.799189108601,-87.5890832329027,"(41.799189108600956, -87.58908323290267)"
2014-08-13 21:52:54.758983,,True,82317,2014-04-16,Completed,2014-04-28,14-00549346,Rodent Baiting/Rat Complaint,2,4,5.0,Dispatch Crew,Inspected and baited,6510 S PEORIA ST,60621,1171426.02851967,1861672.15397385,17,7,68,41.7758909549951,-87.6471165058053,"(41.77589095499509, -87.64711650580527)"
2014-08-13 21:52:54.758983,,True,82642,2014-01-15,Completed,2014-01-21,14-00071373,Rodent Baiting/Rat Complaint,0,6,0.0,Dispatch Crew,Inspected and baited,254 W SWANN ST,60609,1175278.3222039,1874083.86009275,3,9,37,41.8098647237308,-87.6326235378336,"(41.809864723730776, -87.63262353783357)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,83093,2014-08-08,Open,,14-01304790,Rodent Baiting/Rat Complaint,,,,,,4645 S MICHIGAN AVE,60653,1177938.24778833,1874255.57249747,3,2,38,41.8102759905858,-87.6228621931062,"(41.810275990585836, -87.6228621931062)"
2014-08-13 21:52:54.758983,,True,83313,2014-06-16,Completed - Dup,2014-06-23,14-00915471,Rodent Baiting/Rat Complaint,,,,,,5512 S EVERETT AVE,60637,1188981.49072111,1868791.56559407,5,2,41,41.7950247259883,-87.5825326114763,"(41.79502472598833, -87.58253261147632)"
2014-08-13 21:52:54.758983,,True,83332,2014-08-06,Open,,14-01279242,Rodent Baiting/Rat Complaint,,,,,,354 E 57TH ST,60637,1179542.88710234,1867299.77057743,20,2,40,41.7911520976488,-87.6171891920775,"(41.791152097648755, -87.61718919207746)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,83504,2014-08-08,Open,,14-01303852,Rodent Baiting/Rat Complaint,,,,,,4539 S INDIANA AVE,60653,1178360.70869586,1874973.5299922,3,2,38,41.8122365337726,-87.6212908535118,"(41.812236533772584, -87.62129085351184)"
2014-08-13 21:52:54.758983,,True,83711,2014-06-16,Completed,2014-07-02,14-00912244,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,5001 S MAY ST,60609,1169499.4399672,1871634.20192869,16,9,61,41.8032699386234,-87.6538905902781,"(41.80326993862338, -87.65389059027811)"
2014-08-13 21:52:54.758983,,True,83942,2014-06-05,Completed,2014-06-16,14-00849783,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Refer to Sanitation for Inspection,524 W 44TH PL,60609,1173542.63128652,1875415.39609681,11,9,61,41.8135572449996,-87.638950299729,"(41.813557244999565, -87.63895029972898)"
2014-08-13 21:52:54.758983,,True,84129,2014-05-27,Completed,2014-06-04,14-00784324,Rodent Baiting/Rat Complaint,4,5,4.0,Dispatch Crew,Inspected and baited,6634 S HARTWELL AVE,60637,1178413.15262327,1861056.89370804,20,3,69,41.7740467666005,-87.6215211472663,"(41.77404676660053, -87.62152114726625)"
2014-08-13 21:52:54.758983,,True,84258,2014-06-03,Completed,2014-06-13,14-00833640,Rodent Baiting/Rat Complaint,0,10,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",927 W 53RD PL,60609,1171031.84006577,1869319.66797232,20,9,61,41.7968852298555,-87.6483382095225,"(41.79688522985551, -87.64833820952255)"
2014-08-13 21:52:54.758983,,True,112367,2014-04-01,Completed,2014-04-09,14-00464574,Rodent Baiting/Rat Complaint,0,3,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5700 S MORGAN ST,60621,1170617.75611974,1867024.76938403,16,7,68,41.7905968166085,-87.6499235988706,"(41.79059681660855, -87.64992359887064)"
2014-08-13 21:52:54.758983,,True,112790,2014-06-26,Completed,2014-07-23,14-00990646,Rodent Baiting/Rat Complaint,5,6,5.0,Dispatch Crew,Inspected and baited,6554 S GREEN ST,60621,1171764.91018875,1861386.73402516,16,7,68,41.775100301846,-87.6458825624007,"(41.77510030184596, -87.64588256240071)"
2014-08-13 21:52:54.758983,,True,112829,2014-04-29,Completed,2014-05-14,14-00618259,Rodent Baiting/Rat Complaint,0,2,0.0,Dispatch Crew,Inspected and baited,705 W 59TH ST,60621,1172589.23489693,1865753.00308963,20,7,68,41.7870637181922,-87.642732156194,"(41.78706371819222, -87.64273215619399)"
2014-08-13 21:52:54.758983,,True,113151,2014-07-02,Completed,2014-08-04,14-01033294,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,5326 S HARPER AVE,60615,1187182.38999429,1870282.71037125,4,2,41,41.7991594654887,-87.5890824756666,"(41.79915946548874, -87.58908247566661)"
2014-08-13 21:52:54.758983,,True,113201,2014-04-08,Completed,2014-04-22,14-00505166,Rodent Baiting/Rat Complaint,2,4,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",257 W 60TH ST,60621,1175491.46509039,1865179.05987909,20,7,68,41.7854242958465,-87.6321082011646,"(41.785424295846525, -87.63210820116464)"
2014-08-13 21:52:54.758983,,True,113266,2014-04-09,Completed,2014-04-24,14-00512303,Rodent Baiting/Rat Complaint,1,2,1.0,Dispatch Crew,Inspected and baited,721 W 50TH ST,60609,1172338.94998357,1871717.94011134,3,9,61,41.8034376580035,-87.6434743252338,"(41.80343765800352, -87.64347432523384)"
2014-08-13 21:52:54.758983,,True,113306,2014-01-05,Completed,2014-01-10,14-00015022,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,Inspected and baited,1356 E HYDE PARK BLVD,60615,1186083.16011646,1871457.0055083,4,2,39,41.8024078647176,-87.5930764689322,"(41.80240786471761, -87.59307646893217)"
2014-08-13 21:52:54.758983,,True,113447,2014-07-07,Completed,2014-07-07,14-01059372,Rodent Baiting/Rat Complaint,1,0,1.0,Dispatch Crew,Inspected and baited,5428 S LAKE PARK AVE,60615,1187665.46890086,1869599.21442661,4,2,41,41.797272412199,-87.5873326900071,"(41.79727241219901, -87.58733269000706)"
2014-08-13 21:52:54.758983,2014-08-22 00:00:00,False,113423,2014-08-07,Open,,14-01296226,Rodent Baiting/Rat Complaint,,,,,,5500 S HYDE PARK BLVD,60637,1188594.03401454,1868862.24559473,5,2,41,41.7952279540831,-87.5839511338438,"(41.79522795408307, -87.58395113384381)"
2014-08-13 21:52:54.758983,,True,113697,2014-03-14,Completed,2014-03-20,14-00363832,Rodent Baiting/Rat Complaint,0,0,0.0,Dispatch Crew,"Area inspected, no cause and no baiting",5038 S DREXEL BLVD,60615,1183037.57516747,1871789.28000165,4,2,39,41.8033910864068,-87.604235445471,"(41.803391086406755, -87.604235445471)"
2014-08-13 21:52:54.758983,,True,113762,2014-04-08,Completed,2014-04-16,14-00501081,Rodent Baiting/Rat Complaint,4,4,4.0,Dispatch Crew,Inspected and baited,6329 S RACINE AVE,60636,1169406.42609055,1862816.98632514,16,7,68,41.7790764988186,-87.6544870528694,"(41.77907649881861, -87.65448705286944)"
2014-08-13 21:52:54.758983,,True,113789,2014-03-14,Completed,2014-03-25,14-00363032,Rodent Baiting/Rat Complaint,1,5,1.0,Dispatch Crew,Inspected and baited,6121 S SANGAMON ST,60621,1171024.93376724,1864240.30938004,16,7,68,41.7829470489465,-87.6485119046028,"(41.782947048946546, -87.64851190460284)"
2014-08-13 21:52:54.758983,,True,114006,2014-06-24,Completed,2014-07-21,14-00976224,Rodent Baiting/Rat Complaint,0,3,1.0,Dispatch Crew,Inspected and baited,5459 S CORNELL AVE,60615,1188184.1434661,1869287.94557105,5,2,41,41.7964059006743,-87.5854406032982,"(41.79640590067427, -87.58544060329815)"
2014-08-13 21:52:54.758983,,True,114076,2014-02-03,Completed,2014-02-25,14-00157572,Rodent Baiting/Rat Complaint,0,7,2.0,Dispatch Crew,"Area inspected, no cause and no baiting",521 E 46TH PL,60653,1180535.83471122,1874301.18102191,3,2,38,41.8103418209225,-87.6133332597274,"(41.81034182092246, -87.61333325972744)"
2014-08-13 21:52:54.758983,,True,114257,2014-07-28,Open,,14-01208350,Rodent Baiting/Rat Complaint,,,,,,4901 S WASHINGTON PARK CT,60615,1180079.22010274,1872622.4863169,4,2,38,41.8057458265368,-87.6150595091134,"(41.80574582653683, -87.61505950911344)"
