start_date,end_date,current_flag,dataset_row_id,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
54:18.6,,TRUE,1057232,9723599,HX373606,8/1/14 12:30,002XX E RANDOLPH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,114,1,42,32,11,1177892,1901352,2014,8/8/14 12:34,41.88463153,-87.62220884
54:18.6,,TRUE,1059220,9728857,HX378608,8/8/14 1:45,040XX W OGDEN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1013,10,22,29,18,1149926,1888897,2014,8/15/14 12:34,41.85104357,-87.72522819
54:18.6,,TRUE,1059628,9732212,HX382452,8/10/14 23:12,059XX S SANGAMON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,712,7,16,68,18,1171034,1865349,2014,8/17/14 12:37,41.78598923,-87.64844629
54:18.6,,TRUE,1059858,9733802,HX383907,8/11/14 21:00,021XX S MAY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,1235,12,25,31,26,1169098,1889663,2014,8/18/14 12:38,41.85275143,-87.65484066
54:18.6,,TRUE,1059996,9733885,HX384079,8/11/14 23:00,023XX N LISTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1432,14,32,22,14,1162735,1915402,2014,8/18/14 12:38,41.92351695,-87.67747278
54:18.6,,TRUE,1060170,9719942,HX369523,8/1/14 3:00,046XX W PATTERSON AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1731,17,38,15,6,1144796,1923899,2014,8/8/14 12:34,41.94719109,-87.74317289
54:18.6,,TRUE,1060288,9720700,HX370469,8/2/14 0:30,008XX S WELLS ST,1360,CRIMINAL TRESPASS,TO VEHICLE,BOAT/WATERCRAFT,FALSE,FALSE,123,1,2,32,26,1174796,1896725,2014,8/9/14 12:36,41.8720046,-87.63371616
54:18.6,,TRUE,1060737,9733691,HX383904,8/10/14 3:00,067XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,FALSE,TRUE,332,3,5,43,08B,1190660,1860877,2014,8/17/14 12:37,41.7732662,-87.57663303
54:18.6,,TRUE,1061017,9722360,HX372722,8/3/14 18:30,013XX W 76TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,612,6,17,71,08B,1168583,1854325,2014,8/10/14 12:34,41.75579119,-87.65775034
54:18.6,,TRUE,1062556,9722876,HX373284,8/4/14 2:30,062XX W BYRON ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,1633,16,38,17,14,1134281,1925233,2014,8/11/14 12:39,41.9510439,-87.78179225
54:18.6,,TRUE,3854032,9721754,HX370417,8/2/14 2:24,075XX S WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,611,6,18,71,08B,1164623,1854688,2014,8/9/14 12:36,41.75687174,-87.67225263
54:18.6,,TRUE,3854287,9735275,HX385154,8/12/14 17:00,026XX W 51ST ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,FALSE,FALSE,923,9,14,63,04B,1159452,1870786,2014,8/19/14 12:37,41.8011544,-87.69076273
54:18.6,,TRUE,3854300,9720053,HX369607,8/1/14 12:30,068XX S MERRILL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,331,3,5,43,08B,1191683,1860054,2014,8/8/14 12:34,41.77098306,-87.5729097
54:18.6,,TRUE,3855155,9730394,HX378905,8/8/14 3:00,016XX S KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1012,10,24,29,14,1147277,1891645,2014,8/15/14 12:34,41.8586355,-87.7348804
54:18.6,,TRUE,3855551,9720378,HX370056,8/1/14 13:45,080XX S PHILLIPS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,422,4,7,46,5,1193875,1852249,2014,8/8/14 12:34,41.74951208,-87.56513029
54:18.6,,TRUE,3857418,9739260,HX388964,8/15/14 17:30,044XX S TALMAN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,922,9,12,58,08B,1159401,1875178,2014,8/22/14 12:36,41.81320766,-87.69082935
54:18.6,,TRUE,3858003,9719643,HX369220,8/1/14 9:17,006XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,6,1177289,1904263,2014,8/8/14 12:34,41.89263316,-87.62433479
54:18.6,,TRUE,3858711,9722013,HX372197,8/3/14 11:11,037XX W LEXINGTON ST,820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,FALSE,FALSE,1133,11,24,27,6,1151687,1896408,2014,8/10/14 12:34,41.87162023,-87.71856749
54:18.6,,TRUE,3859832,9722647,HX373085,8/3/14 21:13,005XX W HARRISON ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,124,1,2,28,5,1172996,1897622,2014,8/10/14 12:34,41.87450609,-87.64029807
54:18.6,,TRUE,3860011,9739700,HX388706,8/15/14 14:15,006XX E MARQUETTE RD,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,321,3,20,42,08B,1181442,1861426,2014,8/22/14 12:36,41.7749903,-87.61040671
54:18.6,,TRUE,3860338,9731356,HX381322,8/10/14 1:07,033XX W BELMONT AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,1412,14,35,21,11,1153584,1921044,2014,8/17/14 12:37,41.93918618,-87.71094656
54:18.6,,TRUE,3860459,9727049,HX376726,8/6/14 15:00,032XX W CHICAGO AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1121,11,27,23,08A,1154750,1905190,2014,8/13/14 12:36,41.89565817,-87.70708666
54:18.6,,TRUE,3861006,9738877,HX388527,8/15/14 11:55,042XX W 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,834,8,18,70,15,1149781,1849152,2014,8/22/14 12:36,41.74198008,-87.72678964
54:18.6,,TRUE,3861197,9735701,HX385757,8/11/14 1:20,004XX N DEARBORN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1831,18,42,8,7,1175900,1903336,2014,8/18/14 12:38,41.8901208,-87.6294639
54:18.6,,TRUE,3862107,9732174,HX382382,8/10/14 21:33,007XX S KILBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,TRUE,TRUE,1131,11,24,26,14,1146487,1896175,2014,8/17/14 12:37,41.87108146,-87.73766487
54:18.6,,TRUE,3862137,9729412,HX378871,8/8/14 10:18,040XX W MADISON ST,560,ASSAULT,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,1115,11,28,26,08A,1149516,1899667,2014,8/15/14 12:34,41.88060569,-87.72645355
54:18.6,,TRUE,3862695,9719328,HX369088,8/1/14 8:15,042XX W AUGUSTA BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1111,11,37,23,08B,1148039,1906374,2014,8/8/14 12:34,41.89903896,-87.73170434
54:18.6,,TRUE,3862883,9736440,HX386540,8/13/14 21:29,062XX S PARKSIDE AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,FALSE,FALSE,812,8,13,64,26,1139767,1862765,2014,8/20/14 12:42,41.77952453,-87.76315083
54:18.6,,TRUE,3862981,9728991,HX378697,8/8/14 3:00,015XX W SCHOOL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1922,19,44,6,18,1165660,1922039,2014,8/15/14 12:34,41.94166734,-87.66653561
54:18.6,,TRUE,3863691,9729770,HX379215,8/8/14 14:10,091XX S BRANDON AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,424,4,10,46,6,1198953,1844999,2014,8/15/14 12:34,41.72949163,-87.54676566
54:18.6,,TRUE,3863702,9736697,HX386802,8/14/14 6:00,045XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,215,2,3,38,26,1177880,1874902,2014,8/21/14 12:36,41.81205117,-87.62305624
54:18.6,,TRUE,3864107,9721193,HX371143,8/2/14 15:25,032XX N KARLOV AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1731,17,31,16,18,1148536,1920996,2014,8/9/14 12:36,41.93915353,-87.72950071
54:18.6,,TRUE,3864227,9720476,HX370276,8/1/14 20:15,024XX W BALMORAL AVE,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,2011,20,40,4,08A,1158843,1935741,2014,8/8/14 12:34,41.97940916,-87.69121351
54:18.6,,TRUE,1063453,9725843,HX375781,8/5/14 15:00,047XX W DIVERSEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2521,25,31,19,08B,1143940,1918148,2014,8/12/14 12:35,41.93142594,-87.74646407
54:18.6,,TRUE,1064429,9738159,HX388104,8/15/14 0:00,048XX W JACKSON BLVD,937,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: CYCLE, SCOOTER, BIKE W-VIN",STREET,TRUE,FALSE,1533,15,28,25,7,1143945,1898268,2014,8/22/14 12:36,41.87687294,-87.74694509
54:18.6,,TRUE,1064890,9739870,HX389859,8/16/14 9:50,040XX W GRENSHAW ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1132,11,24,29,18,1149565,1894774,2014,8/23/14 12:37,41.86717778,-87.72640067
54:18.6,,TRUE,1064900,9725409,HX375289,8/5/14 15:17,039XX W 70TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,FALSE,FALSE,833,8,13,65,15,1151275,1857599,2014,8/12/14 12:35,41.76513106,-87.72109533
54:18.6,,TRUE,1064925,9720179,HX369336,8/1/14 11:30,017XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,611,6,21,71,14,1166251,1852273,2014,8/8/14 12:34,41.75021015,-87.66635489
54:18.6,,TRUE,1064949,9733328,HX383381,8/3/14 19:00,010XX W IRVING PARK RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1915,19,46,3,7,1168494,1926765,2014,8/12/14 12:35,41.95457472,-87.65598227
54:18.6,,TRUE,1065275,9740449,HX390779,8/17/14 2:30,009XX N KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1111,11,37,23,08B,1148843,1905889,2014,8/24/14 12:37,41.89769256,-87.7287638
54:18.6,,TRUE,1065753,9721648,HX371602,8/2/14 14:30,001XX W ADAMS ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,122,1,42,32,6,1174975,1899459,2014,8/9/14 12:36,41.87950286,-87.63297708
54:18.6,,TRUE,1066922,9720598,HX370413,8/2/14 1:45,0000X W ONTARIO ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1832,18,42,8,08B,1176072,1904522,2014,8/9/14 12:36,41.89337137,-87.62879648
54:18.6,,TRUE,1067527,9730293,HX379889,8/8/14 13:00,071XX S CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,832,8,18,66,5,1160991,1856955,2014,8/15/14 12:34,41.76316854,-87.68550079
54:18.6,,TRUE,1067644,9733210,HX383281,8/8/14 13:30,002XX W HURON ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1831,18,42,8,6,1174400,1905062,2014,8/15/14 12:34,41.89489067,-87.63492093
54:18.6,,TRUE,1067868,9721868,HX372102,8/3/14 9:45,045XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1913,19,46,3,26,1168283,1930151,2014,8/10/14 12:34,41.9638706,-87.65665964
54:18.6,,TRUE,1067968,9734312,HX384376,8/12/14 8:00,015XX N DEARBORN PKWY,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1824,18,42,8,7,1175604,1910715,2014,8/19/14 12:37,41.9103758,-87.63032887
54:18.6,,TRUE,1068029,9740008,HX390136,8/16/14 14:45,025XX W FARRAGUT AVE,2020,NARCOTICS,POSS: AMPHETAMINES,STREET,TRUE,FALSE,2011,20,40,4,18,1158481,1934739,2014,8/23/14 12:37,41.97666706,-87.69257236
54:18.6,,TRUE,1068092,9737270,HX386958,8/14/14 2:00,070XX S MERRILL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,FALSE,331,3,5,43,7,1191799,1858824,2014,8/21/14 12:36,41.76760503,-87.57252438
54:18.6,,TRUE,1068185,9743565,HX393739,8/15/14 23:00,018XX N DAMEN AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1434,14,32,22,6,1162688,1912584,2014,8/22/14 12:36,41.91578515,-87.67772463
54:18.6,,TRUE,1069375,9731150,HX380890,8/9/14 12:09,080XX S GREEN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,621,6,21,71,26,1171999,1851408,2014,8/16/14 12:37,41.74771228,-87.645317
54:18.6,,TRUE,1070685,9739541,HX389505,8/16/14 1:52,059XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,824,8,16,66,15,1159347,1865358,2014,8/23/14 12:37,41.78626139,-87.69129647
54:18.6,,TRUE,1071675,9739067,HX388805,8/15/14 15:24,003XX E 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA STATION,TRUE,FALSE,215,2,3,38,18,1179059,1873967,2014,8/22/14 12:36,41.80945862,-87.61876025
54:18.6,,TRUE,1072228,9736471,HX386595,8/13/14 22:45,012XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2532,25,37,25,18,1141437,1907553,2014,8/20/14 12:42,41.90239876,-87.75592442
54:18.6,,TRUE,1073196,9727586,HX377301,8/7/14 3:12,075XX S SAGINAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,421,4,7,43,08B,1195278,1855348,2014,8/14/14 12:38,41.75798149,-87.55988714
54:18.6,,TRUE,1073281,9722727,HX373086,8/4/14 0:32,067XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,322,3,20,69,14,1179690,1860027,2014,8/11/14 12:39,41.77119154,-87.61687196
54:18.6,,TRUE,1073444,9738089,HX387999,8/14/14 6:00,026XX S WALLACE ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,914,9,11,60,5,1172699,1886710,2014,8/21/14 12:36,41.84456932,-87.64171124
54:18.6,,TRUE,1073571,9731711,HX381741,8/10/14 4:45,045XX S CICERO AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,FALSE,FALSE,815,8,23,56,2,1145156,1874305,2014,8/17/14 12:37,41.81109239,-87.74310329
54:18.6,,TRUE,1073836,9726672,HX376344,8/6/14 11:30,020XX W CULLOM AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1911,19,47,5,6,1162143,1928515,2014,8/13/14 12:36,41.95951217,-87.67928037
54:18.6,,TRUE,3865876,9726990,HX376642,8/6/14 16:02,057XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1513,15,29,25,18,1138127,1899398,2014,8/13/14 12:36,41.8800809,-87.76828002
54:18.6,,TRUE,3865955,9726773,HX376389,8/6/14 12:53,008XX N ORLEANS ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1823,18,27,8,26,1173719,1906299,2014,8/13/14 12:36,41.89830025,-87.63738518
54:18.6,,TRUE,3866588,9727153,HX376660,8/6/14 11:30,050XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1533,15,28,25,14,1143032,1898166,2014,8/13/14 12:36,41.87661011,-87.75029993
54:18.6,,TRUE,3866767,9723681,HX373690,8/2/14 8:00,071XX S WASHTENAW AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,831,8,18,66,5,1159658,1856861,2014,8/9/14 12:36,41.76293803,-87.69038909
54:18.6,,TRUE,3867351,9727149,HX376835,8/5/14 15:00,061XX N LINCOLN AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1711,17,50,13,6,1153106,1940827,2014,8/12/14 12:35,41.99348149,-87.71217623
54:18.6,,TRUE,3867705,9721465,HX371505,8/2/14 20:00,064XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,312,3,20,69,6,1179990,1862287,2014,8/9/14 12:36,41.77738634,-87.61570315
54:18.6,,TRUE,3867825,9740342,HX390614,8/16/14 22:35,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1141652,1904878,2014,8/23/14 12:37,41.89505427,-87.75520089
54:18.6,,TRUE,3868011,9722175,HX372445,8/1/14 10:00,030XX W 19TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1022,10,24,30,5,1156423,1890518,2014,8/8/14 12:34,41.85536305,-87.70133888
54:18.6,,TRUE,3868427,9722499,HX372931,8/3/14 21:00,035XX W NORTH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1422,14,26,23,6,1152669,1910448,2014,8/10/14 12:34,41.91012804,-87.71459046
54:18.6,,TRUE,3870022,9730627,HX380388,8/9/14 11:22,028XX W CONGRESS PKWY,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1135,11,2,27,18,1157357,1897601,2014,8/16/14 12:37,41.87478062,-87.69771816
54:18.6,,TRUE,3870528,9728994,HX378677,8/8/14 5:48,067XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,723,7,6,68,08B,1171839,1860156,2014,8/15/14 12:34,41.7717214,-87.64564704
54:18.6,,TRUE,3870723,9720411,HX369139,8/1/14 6:10,081XX S SANGAMON ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,613,6,21,71,3,1171427,1851058,2014,8/8/14 12:34,41.74676436,-87.6474232
54:18.6,,TRUE,3871846,9721932,HX372079,8/3/14 9:00,024XX S WASHTENAW AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1034,10,12,30,04A,1158784,1887939,2014,8/10/14 12:34,41.84823798,-87.6927435
54:18.6,,TRUE,3874498,9730118,HX379681,8/8/14 19:45,021XX E 71ST ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,ALLEY,TRUE,FALSE,331,3,5,43,18,1191740,1858378,2014,8/15/14 12:34,41.7663826,-87.57275509
54:18.6,,TRUE,3874992,9729285,HX378893,8/8/14 9:08,022XX W DICKENS AVE,820,THEFT,$500 AND UNDER,SIDEWALK,TRUE,FALSE,1432,14,32,22,6,1161165,1913846,2014,8/15/14 12:34,41.91927998,-87.68328487
54:18.6,,TRUE,3875197,9722279,HX372546,8/3/14 16:00,043XX S HERMITAGE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,924,9,12,61,08B,1165359,1876115,2014,8/10/14 12:34,41.81565457,-87.66894852
54:18.6,,TRUE,3875747,9740039,HX390186,8/16/14 16:20,002XX S WHIPPLE ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1124,11,28,27,26,1156044,1898680,2014,8/23/14 12:37,41.87776809,-87.70250984
54:18.6,,TRUE,3875789,9724978,HX374894,8/4/14 19:00,037XX W 55TH PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,822,8,14,62,5,1152365,1867496,2014,8/11/14 12:39,41.7922686,-87.71684005
54:18.6,,TRUE,1074520,9739230,HX389148,8/15/14 19:31,012XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,131,1,2,33,26,1177003,1894848,2014,8/22/14 12:36,41.86680435,-87.62567025
54:18.6,,TRUE,1074638,9721120,HX370627,8/1/14 22:30,032XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1924,19,44,6,6,1169923,1921615,2014,8/8/14 12:34,41.94041181,-87.65087983
54:18.6,,TRUE,1074944,9733008,HX383061,8/11/14 12:45,016XX N LECLAIRE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2533,25,37,25,5,1142259,1910546,2014,8/18/14 12:38,41.91059666,-87.75283064
54:18.6,,TRUE,1075190,9719656,HX369300,8/1/14 11:00,011XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1133,11,24,29,18,1150599,1894636,2014,8/8/14 12:34,41.86677897,-87.72260829
54:18.6,,TRUE,1075333,9737020,HX386946,8/13/14 22:30,082XX S EBERHART AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,631,6,6,44,6,1181050,1850436,2014,8/20/14 12:42,41.74484161,-87.61218145
54:18.6,,TRUE,1075432,9721928,HX372140,8/3/14 10:20,013XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,124,1,2,28,6,1173296,1893976,2014,8/10/14 12:34,41.86449457,-87.63930484
54:18.6,,TRUE,1075843,9731873,HX381949,8/9/14 4:15,025XX W IOWA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1211,12,26,24,14,1159271,1905944,2014,8/16/14 12:37,41.89763545,-87.69046127
54:18.6,,TRUE,1076016,9727275,HX377000,8/6/14 20:05,016XX N MEADE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2513,25,29,25,18,1135541,1910162,2014,8/13/14 12:36,41.90966504,-87.77751962
54:18.6,,TRUE,1076108,9739161,HX388959,8/13/14 6:45,044XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,222,2,4,39,14,1184378,1875560,2014,8/20/14 12:42,41.81370692,-87.5992014
54:18.6,,TRUE,1077250,9724080,HX374253,8/4/14 19:25,031XX W CERMAK RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,1022,10,24,30,16,1155841,1889251,2014,8/11/14 12:39,41.85189799,-87.70350921
54:18.6,,TRUE,1078678,9736611,HX382572,8/11/14 2:08,008XX E 82ND ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,631,6,8,44,08A,1183167,1850845,2014,8/18/14 12:38,41.74591501,-87.60441184
54:18.6,,TRUE,1078895,9735135,HX385338,8/13/14 2:52,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1533,15,24,25,26,1144398,1898169,2014,8/20/14 12:42,41.87659277,-87.74528428
54:18.6,,TRUE,1079374,9738278,HX388238,8/15/14 1:15,020XX N OAK PARK AVE,820,THEFT,$500 AND UNDER,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,2512,25,36,25,6,1130796,1912785,2014,8/22/14 12:36,41.91694594,-87.79489057
54:18.6,,TRUE,1080031,9728836,HX378540,8/7/14 23:09,075XX S EXCHANGE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,421,4,7,43,15,1195484,1855515,2014,8/14/14 12:38,41.75843466,-87.55912668
54:18.6,,TRUE,1080371,9741375,HX391895,8/17/14 20:50,001XX N KILDARE AVE,820,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,1114,11,28,26,6,1147739,1900580,2014,8/24/14 12:37,41.88314536,-87.73295515
54:18.6,,TRUE,1080395,9728103,HX377710,8/7/14 12:15,057XX S FAIRFIELD AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,TRUE,FALSE,824,8,16,63,18,1159067,1866312,2014,8/14/14 12:38,41.78888503,-87.69229702
54:18.6,,TRUE,1080598,9724518,HX374625,8/4/14 18:00,008XX N HOMAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1121,11,27,23,7,1153590,1905638,2014,8/11/14 12:39,41.89691068,-87.71133517
54:18.6,,TRUE,1081056,9725700,HX375331,8/5/14 16:15,091XX S WENTWORTH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,634,6,21,49,08B,1176511,1844421,2014,8/12/14 12:35,41.72843887,-87.62899326
54:18.6,,TRUE,1081067,9734989,HX385183,8/12/14 21:45,038XX W GRAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2535,25,30,23,08B,1150386,1908541,2014,8/19/14 12:37,41.90493994,-87.72302719
54:18.6,,TRUE,1081152,9740040,HX390104,8/16/14 14:20,007XX N CENTRAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1524,15,37,25,08B,1138927,1904493,2014,8/23/14 12:37,41.89404774,-87.76521861
54:18.6,,TRUE,1081327,9730763,HX380524,8/9/14 12:29,026XX E 73RD ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,334,3,7,43,24,1194999,1857471,2014,8/16/14 12:37,41.76381403,-87.56083975
54:18.6,,TRUE,1081756,9737310,HX387214,8/3/14 3:47,003XX N OAKLEY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,1223,12,27,24,14,1160985,1902022,2014,8/15/14 12:34,41.88683774,-87.68427491
54:18.6,,TRUE,1081774,9734618,HX384743,8/12/14 13:00,047XX S ARCHER AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,821,8,14,57,3,1152389,1872735,2014,8/19/14 12:37,41.80664471,-87.71661421
54:18.6,,TRUE,1083154,9721603,HX371503,8/2/14 20:30,014XX S MUSEUM CAMPUS DR,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,TRUE,FALSE,132,1,2,33,26,1179970,1893680,2014,8/9/14 12:36,41.86353166,-87.61481407
